trial,name,method,seed,base_lr,classifier_lr,grad_weight,cam_weight,abn_cls_weight,abn_att_weight,weight_decay,best_balanced_val_acc,test_acc,balanced_test_acc,per_group,worst_group,checkpoint,log_path,seconds,sampler,run_dir
20,gradcam_waterbird_1.0_forest2water2_21049291_trial_020,gradcam,0,1.863398401089008e-06,0.0017749103425127451,,0.41160459418006345,,,0.00031552026833362633,0.6717640316142168,67.38004832585433,66.76280125163188,66.76280125163188,36.60436137071651,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_020/best_balanced_valacc_0.67_epoch_153.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_020.log,3116,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_020
21,gradcam_waterbird_1.0_forest2water2_21049291_trial_021,gradcam,0,4.824557697573443e-06,0.00898784766821137,,52.11878678296337,,,2.5699355908038003e-06,0.8246589287718229,85.58853986882983,83.47281223449447,83.47281223449447,73.67601246105919,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_021/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_021.log,3116,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_021
22,gradcam_waterbird_1.0_forest2water2_21049291_trial_022,gradcam,0,5.0603557918093155e-06,0.008659804735977593,,29.677302557935892,,,7.200568514331509e-06,0.8396684675441268,85.69209527096997,82.42515766279158,82.42515766279158,67.44548286604362,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_022/best_balanced_valacc_0.84_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_022.log,3073,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_022
23,gradcam_waterbird_1.0_forest2water2_21049291_trial_023,gradcam,0,1.6001436813070334e-06,0.0047758400720875815,,12.460934639909198,,,8.275780631758392e-06,0.7297661798419289,76.51018294787711,74.02026303610529,74.02026303610529,49.84423676012461,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_023/best_balanced_valacc_0.73_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_023.log,3096,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_023
24,gradcam_waterbird_1.0_forest2water2_21049291_trial_024,gradcam,0,3.2579609197884824e-06,0.0019246614990988987,,26.71676618585192,,,3.742821683535633e-05,0.7503687256520832,87.27994477045219,76.31440343715246,76.31440343715246,40.49844236760124,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_024/best_balanced_valacc_0.75_epoch_5.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_024.log,3113,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_024
25,gradcam_waterbird_1.0_forest2water2_21049291_trial_025,gradcam,0,1.223668030365327e-05,0.005247457569260669,,11.305778285151908,,,1.4009592524602875e-05,0.7203536559949981,74.33551950293406,72.51194990709465,72.51194990709465,47.35202492211838,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_025/best_balanced_valacc_0.72_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_025.log,3063,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_025
26,gradcam_waterbird_1.0_forest2water2_21049291_trial_026,gradcam,0,4.182554130863019e-06,0.004272049602010249,,3.2368237703662803,,,5.7462112589138496e-06,0.7347700274139506,75.45736969278563,73.17686207873125,73.17686207873125,44.85981308411215,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_026/best_balanced_valacc_0.73_epoch_152.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_026.log,3136,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_026
27,gradcam_waterbird_1.0_forest2water2_21049291_trial_027,gradcam,0,1.022742013032679e-06,0.00980499609645073,,29.35268407945068,,,1.52782191665398e-05,0.8248573192041939,83.98343113565757,82.38606143495589,82.38606143495589,70.7165109034268,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_027/best_balanced_valacc_0.82_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_027.log,3098,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_027
28,gradcam_waterbird_1.0_forest2water2_21049291_trial_028,gradcam,0,7.97576945098524e-06,0.00010373031562318256,,57.57910871575577,,,4.996002308441605e-05,0.6885771197717108,80.58336209872282,69.45025246769036,69.45025246769036,24.45482866043614,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_028/best_balanced_valacc_0.69_epoch_14.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_028.log,3083,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_028
29,gradcam_waterbird_1.0_forest2water2_21049291_trial_029,gradcam,0,0.000245351603314426,0.002480488401989753,,22.036570573508058,,,4.896140607840032e-06,0.710770796928355,74.11114946496376,70.66871127504818,70.66871127504818,38.78504672897196,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_029/best_balanced_valacc_0.71_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_029.log,3127,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_029
30,gradcam_waterbird_1.0_forest2water2_21049291_trial_030,gradcam,0,1.6455830967534145e-06,0.0012653455986390708,,15.991321804825288,,,6.475592875716776e-05,0.7024043317248345,72.76492923714187,70.02680094770362,70.02680094770362,39.25233644859813,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_030/best_balanced_valacc_0.7_epoch_172.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_030.log,3092,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_030
31,gradcam_waterbird_1.0_forest2water2_21049291_trial_031,gradcam,0,1.000064516645165e-06,0.009664408630691389,,32.24766401769256,,,1.7816612158905073e-05,0.8073869374929862,84.91542975491888,81.03492757527405,81.03492757527405,63.084112149532714,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_031/best_balanced_valacc_0.81_epoch_0.ckpt,/home/ryreu/guided_cnn/logsWaterbird/gradcam100_vit_sweep_logs_21049291/gradcam_waterbird_1.0_forest2water2_21049291_trial_031.log,3096,tpe,trained_weights/waterbirds/gradcam_waterbird_1.0_forest2water2_21049291_trial_031
